           IFrame     Ebond           Eangle         Etors             Eimpr                ELJ                     Ecoul              ETot                Move           Flip         RotStrand        RotBranch       FlpBranch                 Time
       63700000     205.5907876     244.4413376     424.8403801       0.0000000           -39.5475389             0.0000000           835.3249663       7.3935063      17.7530115      33.6156678       0.0000000       0.0000000              3274.080
       63800000     228.3740028     237.4323629     422.3347469       0.0000000           -37.9907553             0.0000000           850.1503572       7.3941027      17.7528059      33.6157161       0.0000000       0.0000000              3279.200
       63900000     245.5272271     228.8070429     402.6128172       0.0000000           -40.4109508             0.0000000           836.5361364       7.3948540      17.7525314      33.6156174       0.0000000       0.0000000              3284.331
       64000000     223.6850958     222.9394060     402.6136843       0.0000000           -42.0528702             0.0000000           807.1853158       7.3947325      17.7528344      33.6151340       0.0000000       0.0000000              3289.462
       64100000     218.6513404     229.9658670     436.7818719       0.0000000           -34.6879069             0.0000000           850.7111724       7.3946625      17.7530591      33.6148363       0.0000000       0.0000000              3294.582
       64200000     247.4619698     203.2321004     445.8375710       0.0000000           -38.0493875             0.0000000           858.4822537       7.3946778      17.7522567      33.6151035       0.0000000       0.0000000              3299.742
       64300000     263.3579927     216.7360659     437.2638639       0.0000000           -38.7656243             0.0000000           878.5922982       7.3946968      17.7522466      33.6149679       0.0000000       0.0000000              3304.887
       64400000     217.9738653     237.8836663     414.2939155       0.0000000           -35.0443940             0.0000000           835.1070531       7.3947746      17.7522438      33.6149928       0.0000000       0.0000000              3310.029
       64500000     217.3527236     207.8192070     410.4943856       0.0000000           -37.4781734             0.0000000           798.1881428       7.3943478      17.7532006      33.6146217       0.0000000       0.0000000              3315.175
       64600000     220.3594915     212.0865065     418.0950150       0.0000000           -42.4178562             0.0000000           808.1231568       7.3946805      17.7540000      33.6141034       0.0000000       0.0000000              3320.321
       64700000     226.4168440     243.6220513     449.2966719       0.0000000           -38.8973762             0.0000000           880.4381910       7.3944179      17.7542237      33.6145094       0.0000000       0.0000000              3325.461
       64800000     244.0265265     203.1277768     393.2242678       0.0000000           -39.9044437             0.0000000           800.4741274       7.3941260      17.7545324      33.6139858       0.0000000       0.0000000              3330.598
       64900000     229.2029639     220.7816363     412.8619632       0.0000000           -38.7697675             0.0000000           824.0767959       7.3947621      17.7548489      33.6135814       0.0000000       0.0000000              3335.732
       65000000     237.4011742     207.1407518     456.4590559       0.0000000           -34.5985788             0.0000000           866.4024031       7.3945937      17.7542972      33.6131032       0.0000000       0.0000000              3340.885
       65100000     227.9112629     208.5632291     417.2960965       0.0000000           -34.0293501             0.0000000           819.7412384       7.3950654      17.7546376      33.6131681       0.0000000       0.0000000              3346.012
