#Time(ps) Temperature(K) Density(g/cm^3)
  2908.0, 119.0,  1.1823
  2912.0, 116.6,  1.1808
  2916.0, 117.2,  1.1825
  2920.0, 116.7,  1.1821
  2924.0, 116.8,  1.1846
  2928.0, 115.0,  1.1848
  2932.0, 112.4,  1.1840
  2936.0, 113.0,  1.1813
  2940.0, 113.0,  1.1817
  2944.0, 110.9,  1.1828
  2948.0, 110.2,  1.1832
  2952.0, 109.9,  1.1843
  2956.0, 109.2,  1.1847
  2960.0, 108.5,  1.1828
  2964.0, 107.8,  1.1833
  2968.0, 107.5,  1.1839
  2972.0, 105.1,  1.1821
  2976.0, 105.8,  1.1839
  2980.0, 104.8,  1.1864
  2984.0, 103.6,  1.1867
  2988.0, 102.5,  1.1836
  2992.0, 101.1,  1.1878
  2996.0, 100.6,  1.1870
